Taxon Id	Common name	Scientific name	Parent	Rank
10005		Sciurus aberti ferreus	10007	subspecies
10006	Kaibab squirrel	Sciurus aberti kaibabensis	10007	subspecies
10007	Abert's squirrel	Sciurus aberti	10001	species
10008		Tamiasciurus	337822	genus
10009	American red squirrel	Tamiasciurus hudsonicus	10008	species
10010	pocket gophers	Geomyidae	1963757	family
10011		Thomomys	10010	genus
10012	Western pocket gopher	Thomomys townsendii	10011	species
10013	Botta's pocket gopher	Thomomys bottae	10011	species
10015		Heteromyidae	1963757	family
10016	kangaroo rats	Dipodomys	38662	genus
10017	California kangaroo rat	Dipodomys californicus	10016	species
10018	Heermann's kangaroo rat	Dipodomys heermanni	10016	species
10019	Panamint kangaroo rat	Dipodomys panamintinus	10016	species
10020	Ord's kangaroo rat	Dipodomys ordii	10016	species
10021	springhares	Pedetidae	1963759	family
10022		Pedetes	10021	genus
10023	Springhaas	Pedetes capensis	10022	species
10026	hamsters	Cricetinae	337677	subfamily
10028		Cricetulus	10026	genus
10029	Chinese hamster	Cricetulus griseus	10028	species
10030	Long-tailed dwarf hamster	Cricetulus longicaudatus	10028	species
10031		Cricetulus sp.	2621638	species
10032	Gray dwarf hamster	Cricetulus migratorius	10028	species
10033		Cricetus	10026	genus
10034	Black-bellied hamster	Cricetus cricetus	10033	species
10035		Mesocricetus	10026	genus
10036	Golden hamster	Mesocricetus auratus	10035	species
10037	Brandt's hamster	Mesocricetus brandti	10035	species
10038		Mesocricetus sp.	2634077	species
10040		Peromyscus	337963	genus
10041	White-footed mouse	Peromyscus leucopus	10040	species
10042	North American deer mouse	Peromyscus maniculatus	10040	species
10043		Phodopus	10026	genus
10044	Striped hairy-footed hamster	Phodopus sungorus	10043	species
10045	gerbils	Gerbillinae	10066	subfamily
10046	jirds	Meriones	10045	genus
10047	Mongolian jird	Meriones unguiculatus	10046	species
10049		Arvicola	39087	genus
10053	meadow voles	Microtus	39087	genus
10054	Yellow-cheeked vole	Microtus xanthognathus	10053	species
10055	Rock vole	Microtus chrotorrhinus	10053	species
10058	Meadow vole	Microtus pennsylvanicus	10053	species
10059		Ondatra	39087	genus
10060	Muskrat	Ondatra zibethicus	10059	species
10061	blind mole-rats	Spalacinae	337664	subfamily
10062		Spalax	10061	genus
10066		Muridae	337687	family
10067	spiny mice	Acomys	326408	genus
10068	Cairo spiny mouse	Acomys cahirinus	10067	species
10069		Akodon	40141	genus
10070	Highland grass mouse	Akodon aerosus	10069	species
10072	Bolivian grass mouse	Akodon boliviensis	10069	species
10073	Junin grass mouse	Akodon juninensis	10069	species
10074	Koford's grass mouse	Akodon kofordi	10069	species
10075	Soft grass mouse	Akodon mollis	10069	species
10076	Altiplano grass mouse	Akodon lutescens puer	100643	subspecies
10077	Puno grass mouse	Akodon subfuscus	10069	species
10078	Cloud forest grass mouse	Akodon torques	10069	species
10080		Bolomys	40141	genus
10081	Pleasant bolo mouse	Necromys amoenus	10080	species
10084		Cricetomys	40142	genus
10085	Northern giant pouched rat	Cricetomys gambianus	10084	species
10087	Thespian grass mouse	Akodon mimus	10069	species
10088		Mus	39107	genus
10089	Ryukyu mouse	Mus caroli	862507	species
10090	Mouse	Mus musculus	862507	species
10091	Southeastern Asian house mouse	Mus musculus castaneus	10090	subspecies
10092	western European house mouse	Mus musculus domesticus	10090	subspecies
10093	Gairdner's shrew-mouse	Mus pahari	862508	species
10094	Brown spiny mouse	Mus saxicola	862511	species
10095		Mus sp.	941326	species
10096	Western Mediterranean mouse	Mus spretus	862507	species
10097	Fawn-colored mouse	Mus cervicolor	862507	species
10098	Cook's mouse	Mus cookii	862507	species
10100	Macedonian mouse	Mus macedonicus	862507	species
10101	Flat-haired mouse	Mus platythrix	862511	species
10102	Peter's mouse	Mus setulosus	862510	species
10103	Steppe mouse	Mus spicilegus	862507	species
10105	Southern African pygmy mouse	Mus minutoides	862510	species
10108	Abbott's mouse	Mus abbotti	862507	species
10111	African soft-furred rats	Praomys	39107	genus
10112	African soft-furred rat	Mastomys natalensis	30639	species
10113	Dalton's Praomys	Praomys daltoni	10111	species
10114		Rattus	39107	genus
10115	Cape York rat	Rattus leucopus	10114	species
10116	Rat	Rattus norvegicus	10114	species
10117	Black rat	Rattus rattus	10114	species
10118		Rattus sp.	435433	species
10119	Bush rat	Rattus fuscipes	10114	species
10120	Dusky field rat	Rattus sordidus	10114	species
10121	Tunney's rat	Rattus tunneyi	10114	species
10122	Long-haired rat	Rattus villosissimus	10114	species
10126		Conilurus	39107	genus
10127	Brush-tailed rabbit-rat	Conilurus penicillatus	10126	species
10128		Apodemus	39107	genus
10129	European woodmouse	Apodemus sylvaticus	400053	species
10132	mouse-like hamsters	Calomyscus	40140	genus
10133	mouse-like hamster	Calomyscus sp.	2627105	species
10135	Old World porcupines	Hystricidae	33550	family
10136		Hystrix	10135	genus
10137	North African crested porcupine	Hystrix cristata	10136	species
10138	Cape porcupine	Hystrix africaeaustralis	10136	species
10139	cavies	Caviidae	33550	family
10140	guinea pigs	Cavia	10139	genus
10141	Guinea pig	Cavia porcellus	10140	species
10143		Cavia sp.	2622580	species
10144	Guinea pig	Cavia cutleri	10140	species
10145		Galea	10139	genus
10146	Common yellow-toothed cavy	Galea musteloides	10145	species
10147		Hydrochaeridae	33550	family
10148		Hydrochoerus	10147	genus
10149	Capybara	Hydrochoerus hydrochaeris	10148	species
10150	chinchillas	Chinchillidae	33550	family
10151		Chinchilla	10150	genus
10152	Short-tailed chinchilla	Chinchilla chinchilla	10151	species
10153		Lagostomus	10150	genus
10154	Plains viscacha	Lagostomus maximus	10153	species
10155		Myocastoridae	33550	family
10156		Myocastor	10155	genus
10157	Coypu	Myocastor coypus	10156	species
10158		Octodontidae	33550	family
10159		Octodon	10158	genus
10160	Degu	Octodon degus	10159	species
10161	American spiny rats	Echimyidae	33550	family
10162		Proechimys	10161	genus
10163	Guaira spiny rat	Proechimys guairae	10162	species
10164	gundis	Ctenodactylidae	33550	family
10165		Ctenodactylus	10164	genus
10166	Northern gundi	Ctenodactylus gundi	10165	species
10167	African mole-rats	Bathyergidae	33550	family
10168		Thryonomys	74488	genus
10169	Greater cane rat	Thryonomys swinderianus	10168	species
10170		Bathyergus	10167	genus
10171	Namaqua dune mole rat	Bathyergus janetta	10170	species
10172	Cape dune mole rat	Bathyergus suillus	10170	species
10173		Cryptomys	10167	genus
10175	Hottentot mole-rat	Cryptomys hottentotus	10173	species
10176		Georychus	10167	genus
10177	Cape mole rat	Georychus capensis	10176	species
10178		Heliophobius	10167	genus
10179	Silvery mole rat	Heliophobius argenteocinereus	10178	species
10180		Heterocephalus	10167	genus
10181	Naked mole rat	Heterocephalus glaber	10180	species
10182		Petromus	99599	genus
10183	dassie-rat	Petromus typicus	10182	species
10184		Castor	29132	genus
10185	Eurasian beaver	Castor fiber	10184	species
10186	northern pygmy gerbils	Gerbillus	10045	genus
10187	Gerbil	Gerbillus sp.	2622000	species
13014		Clethrionomys	39087	genus
13038		Daubentonia	30613	genus
13124		Lynx	338152	genus
13125	Eurasian lynx	Lynx lynx	13124	species
13149		Microcebus	30615	genus
13150		Micromys	39107	genus
13151	European harvest mouse	Micromys minutus	13150	species
13265		Smilodon	2927071	genus
13266	saber-toothed cat	Smilodon fatalis	13265	species
13280		Taphozous	461395	genus
13281	Sharp-nosed tomb bat	Taphozous georgianus	13280	species
13456	yellow-nosed pocket gopher	Cratogeomys castanops castanops	37441	subspecies
13457		Cratogeomys castanops tamaulipensis	37441	subspecies
13458	Smoky pocket gopher	Cratogeomys fumosus	13627	species
13459		Cratogeomys goldmani goldmani	34860	subspecies
13461	Llano pocket gopher	Cratogeomys gymnurus	13627	species
13462	Mexican pocket gopher	Cratogeomys merriami	13627	species
13463	Naked-nosed pocket gopher	Cratogeomys tylorhinus	13627	species
13513		Eulemur	9445	genus
13514	Crowned lemur	Eulemur coronatus	13513	species
13515	brown lemur	Eulemur fulvus	13513	species
13544		Geomys	10010	genus
13556		Hapalemur	9445	genus
13557	Gray gentle lemur	Hapalemur griseus	13556	species
13615	short-tailed opossums	Monodelphis	126287	genus
13616	Gray short-tailed opossum	Monodelphis domestica	13615	species
13627		Cratogeomys	10010	genus
13628	Buller's pocket gopher	Pappogeomys bulleri	196629	species
13712		Tamias	337730	genus
27591	Grant's gazelle	Nanger granti	457560	species
27592		Bovinae	9895	subfamily
27596	Lowland anoa	Bubalus depressicornis	9918	species
27598		Cervus sp.	2649582	species
27601		Balaena	30558	genus
27602	Bowhead whale	Balaena mysticetus	27601	species
27603		Caperea	226940	genus
27604	Pigmy right whale	Caperea marginata	27603	species
27605		Eubalaena	30558	genus
27606	North Atlantic right whale	Eubalaena glacialis	27605	species
27607		Cephalorhynchus	9726	genus
27608	Chilean dolphin	Cephalorhynchus eutropia	27607	species
27609		Lagenorhynchus	9726	genus
27610	White-beaked dolphin	Lagenorhynchus albirostris	27609	species
27611	Dusky dolphin	Lagenorhynchus obscurus	27609	species
27612		Lissodelphis	9726	genus
27613	Southern right whale dolphin	Lissodelphis peronii	27612	species
27614	Burmeister's porpoise	Phocoena spinipinnis	9741	species
27615	Pygmy sperm whale	Kogia breviceps	9751	species
27616	Gervais' beaked whale	Mesoplodon europaeus	9757	species
27617	Peruvian beaked whale	Mesoplodon peruvianus	9757	species
27618		Eumops	9436	genus
27619	Wagner's mastiff bat	Eumops glaucinus	27618	species
27620	Western bonneted bat	Eumops perotis	27618	species
27621		Molossus	9436	genus
27622	Pallas' mastiff bat	Molossus molossus	27621	species
27623		Mormopterus	9436	genus
27624	Kalinowski's mastiff bat	Mormopterus kalinowskii	27623	species
27625		Nyctinomops	9436	genus
27626	Peale's free-tailed bat	Nyctinomops aurispinosus	27625	species
27627	Lesser broad-eared free-tailed bat	Nyctinomops laticaudatus	27625	species
27628		Promops	9436	genus
27629	Big crested mastiff bat	Promops centralis	27628	species
27631		Tomopeas	9436	genus
27632	Blunt-eared bat	Tomopeas ravus	27631	species
27634	Great fruit-eating bat	Artibeus lituratus	9416	species
27637		Glossophaga	40236	genus
27638	Pallas' long-tongued bat	Glossophaga soricina	27637	species
27641		Anoura	40236	genus
27642	Hairy-legged long-tongued bat	Anoura caudifer	27641	species
27643		Centurio	40234	genus
27644	Lattice-winged bat	Centurio senex	27643	species
27645		Chiroderma	40234	genus
27646	Salvin's big-eyed bat	Chiroderma salvini	27645	species
27647	Little big-eyed bat	Chiroderma trinitatum	27645	species
27654	Little fruit-eating bat	Artibeus hartii	9416	species
27657		Platyrrhinus	40234	genus
27658	Heller's broad-nosed bat	Platyrrhinus helleri	27657	species
27659		Sturnira	40234	genus
27660	Lesser yellow-shouldered bat	Sturnira lilium	27659	species
27661	Tilda's yellow-shouldered bat	Sturnira tildae	27659	species
27662		Uroderma	40234	genus
27663	Tent-making bat	Uroderma bilobatum	27662	species
27664		Idionycteris	9431	genus
27665	Allen's big-eared bat	Idionycteris phyllotis	27664	species
27666		Lasionycteris	9431	genus
27667	Silver-haired bat	Lasionycteris noctivagans	27666	species
27668	Eastern small-footed myotis	Myotis leibii	9434	species
27669		Nycticeius	9431	genus
27670	Evening bat	Nycticeius humeralis	27669	species
27671		Pipistrellus	9431	genus
27672	Eastern pipistrelle	Perimyotis subflavus	2057181	species
27673		Plecotus	9431	genus
27674	Rafinesque's big-eared bat	Corynorhinus rafinesquii	233861	species
27675	Southern two-toed sloth	Choloepus didactylus	9357	species
27679	Bolivian squirrel monkey	Saimiri boliviensis	9520	species
27680		Eulemur fulvus mayottensis	13515	subspecies
27681	little Indian field mouse	Mus booduga	862507	species
27682	Plains pocket gopher	Geomys bursarius	13544	species
27683	Knox Jones's pocket gopher	Geomys knoxjonesi	13544	species
27684		Geomys knoxjonesi x Geomys bursarius major	13544	species
28734	elephants shrews	Macroscelidea	311790	order
28735		Macroscelididae	28734	family
28736	long-eared elephant shrews	Elephantulus	28735	genus
28737	Cape long-eared elephant shrew	Elephantulus edwardii	28736	species
29061		Bos sp.	2630088	species
29064	Snow leopard	Panthera uncia	9688	species
29065	European pine marten	Martes martes	9658	species
29066		Potos	9647	genus
29067	Kinkajou	Potos flavus	29066	species
29073	Polar bear	Ursus maritimus	9639	species
29074		Stenella plagiodon	9734	species
29075		Macroglossus	77241	genus
29076	Lesser long-tongued fruit bat	Macroglossus minimus	29075	species
29077		Eptesicus	9431	genus
29078	Big brown bat	Eptesicus fuscus	29077	species
29079		Chaetophractus	1811493	genus
29080	South American armadillo	Chaetophractus villosus	29079	species
29081		Macroscelides	28735	genus
29082	Short-eared elephant shrew	Macroscelides proboscideus	29081	species
29083		Arctocephalus	9702	genus
29084	New Zealand fur seal	Arctocephalus forsteri	29083	species
29085		Hydrurga	9709	genus
29086	Leopard seal	Hydrurga leptonyx	29085	species
29087	monk seals	Monachus	9709	genus
29088	Hawaiian monk seal	Neomonachus schauinslandi	1907176	species
29089	Black crested gibbon	Nomascus concolor	325165	species
29090		Dolichotis	10139	genus
29091	Patagonian mara	Dolichotis patagonum	29090	species
29092	Short-tailed field vole	Microtus agrestis	10053	species
29094	Long-haired grass mouse	Abrothrix longipilis	156196	species
29095	Azara's grass mouse	Akodon azarae	10069	species
29096	Cursor grass mouse	Akodon cursor	10069	species
29098	Olive grass mouse	Abrothrix olivaceus	156196	species
29099	El Dorado grass mouse	Akodon orophilus	10069	species
29100	Cochabamba grass mouse	Akodon siberiae	10069	species
29101	Chaco grass mouse	Akodon toba	10069	species
29102	northern grass mouse	Akodon urichi	10069	species
29103		Auliscomys	40141	genus
29104	Painted big-eared mouse	Auliscomys pictus	29103	species
29105		Calomys	40141	genus
29106	Andean vesper mouse	Calomys lepidus	29105	species
29107	Peruvian vesper mouse	Calomys sorellus	29105	species
29108		Chelemys	40141	genus
29109	Andean long-clawed mouse	Paynomys macronyx	2819014	species
29110		Geoxus	40141	genus
29111	long-clawed mole mouse	Geoxus valdivianus	29110	species
29112		Irenomys	40141	genus
29113	Chilean climbing mouse	Irenomys tarsalis	29112	species
29114		Lenoxus	40141	genus
29115	Andean rat	Lenoxus apicalis	29114	species
29116		Nectomys	40141	genus
29117	South American water rat	Nectomys squamipes	29116	species
29118		Notiomys	40141	genus
29119	Edwards's long-clawed mouse	Notiomys edwardsii	29118	species
29120		Oligoryzomys	40141	genus
29122		Oryzomys	40141	genus
29124		Oxymycterus	40141	genus
29125	Spy hocicudo	Oxymycterus delator	29124	species
29126	small hocicudo	Oxymycterus hiska	29124	species
29127	Paramo hocicudo	Oxymycterus paramensis	29124	species
29128		Rhipidomys	40141	genus
29129	White-footed climbing mouse	Rhipidomys leucodactylus	29128	species
29130		Thomasomys	40141	genus
29131	golden oldfield mouse	Thomasomys aureus	29130	species
29132	beavers	Castoridae	1963757	family
29135	dugong and sea cow	Dugongidae	9774	family
29136		Dugong	29135	genus
29137	Dugong	Dugong dugon	29136	species
29138		Vombatus	9338	genus
29139	Common wombat	Vombatus ursinus	29138	species
30520	Domestic gayal	Bos gaurus frontalis	9903	species
30521	Wild yak	Bos mutus grunniens	9903	species
30522	Hybrid cattle	Bos indicus x Bos taurus	9903	species
30527	Argali	Ovis ammon	9935	species
30528		Ovis aries platyura	9940	subspecies
30531	Axis deer	Axis axis	9855	species
30532	Fallow deer	Dama dama	9867	species
30533	musk deer	Moschidae	35500	family
30535	White-lipped peccary	Tayassu pecari	9828	species
30536		Camelus sp.	2649867	species
30538	Alpaca	Vicugna pacos	30539	species
30539		Vicugna	9835	genus
30540		Vulpes sp.	2627721	species
30541		Conepatus	119825	genus
30542	Molina's hog-nosed skunk	Conepatus chinga	30541	species
30543	eastern hog-nosed skunk	Conepatus leuconotus	30541	species
30544	western hog-nosed skunk	Conepatus mesoleucus	30541	species
30545		Meles sp.	2647378	species
30546		Mephitis	119825	genus
30547	hooded skunk	Mephitis macroura	30546	species
30548	Striped skunk	Mephitis mephitis	30546	species
30549		Mustela sp.	2599795	species
30550		Spilogale	119825	genus
30551	Western spotted skunk	Spilogale gracilis	30550	species
30552	Eastern spotted skunk	Spilogale putorius	30550	species
30553		Taxidea	1008263	genus
30554	American badger	Taxidea taxus	30553	species
30556		Tremarctos sp.	2632987	species
30557		Balaenoptera sp.	2635866	species
30558	right whales	Balaenidae	9761	family
30559		Megachiroptera	9397	suborder
30560		Microchiroptera	9397	suborder
30562	sac-winged, sheath-tailed, and ghost bats	Emballonuridae	30560	family
30574		Dasypus sp.	2641874	species
